date,UV,exTemp,exHumid,Win_dir,Win_speed,Temp_inL(F),Temp_inL(C),Temp_inH(F),Temp_inH(C),Humi_inL(F),Humi_inL(C),Humi_inH(F),Humi_inH(C),heater_1,CirFan,Insolation,NutSol_Temp,NutSol_EC,NutSol_pH,NutSol_inTemp,NutSol_exTemp,NutSol_inHumid,NutSol_exHumid,NutSol_Insolatn,NutSol_UV,GHa01_height,GHb01_height,GHb02_height,GHb03_height,GHc01_height,GHc02_height,GHc03_height,GHd01_height,GHd02_height,GHd03_height,GHe01_height,GHe02_height,GHe03_height,GHf01_height,GHf03_height
2023-12-07 0:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.02,100.02,78.01,78.02,80.03,70.02,89.03,83.02,66.04,85.03,80.02,99,68.02,88.01,86.03
2023-12-07 0:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.05,100.05,78.02,78.06,80.08,70.07,89.11,83.05,66.14,85.08,80.05,99.01,68.07,88.02,86.11
2023-12-07 0:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.09,100.09,78.03,78.1,80.14,70.11,89.19,83.09,66.24,85.14,80.09,99.02,68.12,88.03,86.19
2023-12-07 0:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.12,100.12,78.05,78.14,80.19,70.16,89.26,83.12,66.34,85.19,80.12,99.02,68.17,88.05,86.26
2023-12-07 0:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.15,100.15,78.06,78.19,80.25,70.2,89.34,83.15,66.43,85.25,80.15,99.03,68.22,88.06,86.34
2023-12-07 0:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.19,100.19,78.08,78.23,80.3,70.25,89.42,83.19,66.53,85.3,80.19,99.04,68.27,88.08,86.42
2023-12-07 1:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.22,100.22,78.09,78.27,80.36,70.29,89.49,83.22,66.63,85.36,80.22,99.04,68.31,88.09,86.49
2023-12-07 1:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.26,100.26,78.1,78.31,80.41,70.34,89.57,83.26,66.72,85.41,80.26,99.05,68.36,88.1,86.57
2023-12-07 1:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.29,100.29,78.12,78.35,80.47,70.38,89.65,83.29,66.82,85.47,80.29,99.06,68.41,88.12,86.65
2023-12-07 1:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.33,100.33,78.13,78.39,80.53,70.43,89.72,83.33,66.92,85.53,80.33,99.07,68.46,88.13,86.72
2023-12-07 1:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.36,100.36,78.15,78.44,80.58,70.47,89.8,83.36,67.02,85.58,80.36,99.07,68.51,88.15,86.8
2023-12-07 1:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.4,100.4,78.16,78.48,80.64,70.52,89.88,83.4,67.11,85.64,80.4,99.08,68.56,88.16,86.88
2023-12-07 2:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.43,100.43,78.17,78.52,80.69,70.56,89.95,83.43,67.21,85.69,80.43,99.09,68.61,88.17,86.95
2023-12-07 2:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.47,100.47,78.19,78.56,80.75,70.61,90.03,83.47,67.31,85.75,80.47,99.09,68.65,88.19,87.03
2023-12-07 2:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.5,100.5,78.2,78.6,80.8,70.65,90.1,83.5,67.41,85.8,80.5,99.1,68.7,88.2,87.1
2023-12-07 2:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.54,100.54,78.21,78.64,80.86,70.7,90.18,83.54,67.5,85.86,80.54,99.11,68.75,88.21,87.18
2023-12-07 2:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.57,100.57,78.23,78.69,80.91,70.74,90.26,83.57,67.6,85.91,80.57,99.11,68.8,88.23,87.26
2023-12-07 2:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.61,100.61,78.24,78.73,80.97,70.79,90.33,83.61,67.7,85.97,80.61,99.12,68.85,88.24,87.33
2023-12-07 3:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.64,100.64,78.26,78.77,81.03,70.83,90.41,83.64,67.79,86.03,80.64,99.13,68.9,88.26,87.41
2023-12-07 3:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.68,100.68,78.27,78.81,81.08,70.88,90.49,83.68,67.89,86.08,80.68,99.14,68.95,88.27,87.49
2023-12-07 3:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.71,100.71,78.28,78.85,81.14,70.92,90.56,83.71,67.99,86.14,80.71,99.14,68.99,88.28,87.56
2023-12-07 3:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.75,100.75,78.3,78.89,81.19,70.97,90.64,83.75,68.09,86.19,80.75,99.15,69.04,88.3,87.64
2023-12-07 3:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.78,100.78,78.31,78.94,81.25,71.01,90.72,83.78,68.18,86.25,80.78,99.16,69.09,88.31,87.72
2023-12-07 3:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.81,100.81,78.33,78.98,81.3,71.06,90.79,83.81,68.28,86.3,80.81,99.16,69.14,88.33,87.79
2023-12-07 4:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.85,100.85,78.34,79.02,81.36,71.1,90.87,83.85,68.38,86.36,80.85,99.17,69.19,88.34,87.87
2023-12-07 4:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.88,100.88,78.35,79.06,81.41,71.15,90.95,83.88,68.48,86.41,80.88,99.18,69.24,88.35,87.95
2023-12-07 4:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.92,100.92,78.37,79.1,81.47,71.19,91.02,83.92,68.57,86.47,80.92,99.18,69.29,88.37,88.02
2023-12-07 4:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.95,100.95,78.38,79.14,81.53,71.24,91.1,83.95,68.67,86.53,80.95,99.19,69.34,88.38,88.1
2023-12-07 4:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,86.99,100.99,78.4,79.19,81.58,71.29,91.17,83.99,68.77,86.58,80.99,99.2,69.38,88.4,88.17
2023-12-07 4:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.02,101.02,78.41,79.23,81.64,71.33,91.25,84.02,68.87,86.64,81.02,99.2,69.43,88.41,88.25
2023-12-07 5:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.06,101.06,78.42,79.27,81.69,71.38,91.33,84.06,68.96,86.69,81.06,99.21,69.48,88.42,88.33
2023-12-07 5:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.09,101.09,78.44,79.31,81.75,71.42,91.4,84.09,69.06,86.75,81.09,99.22,69.53,88.44,88.4
2023-12-07 5:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.13,101.13,78.45,79.35,81.8,71.47,91.48,84.13,69.16,86.8,81.13,99.23,69.58,88.45,88.48
2023-12-07 5:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.16,101.16,78.46,79.39,81.86,71.51,91.56,84.16,69.25,86.86,81.16,99.23,69.63,88.46,88.56
2023-12-07 5:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.2,101.2,78.48,79.44,81.92,71.56,91.63,84.2,69.35,86.92,81.2,99.24,69.68,88.48,88.63
2023-12-07 5:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.23,101.23,78.49,79.48,81.97,71.6,91.71,84.23,69.45,86.97,81.23,99.25,69.72,88.49,88.71
2023-12-07 6:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.27,101.27,78.51,79.52,82.03,71.65,91.79,84.27,69.55,87.03,81.27,99.25,69.77,88.51,88.79
2023-12-07 6:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.3,101.3,78.52,79.56,82.08,71.69,91.86,84.3,69.64,87.08,81.3,99.26,69.82,88.52,88.86
2023-12-07 6:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.34,101.34,78.53,79.6,82.14,71.74,91.94,84.34,69.74,87.14,81.34,99.27,69.87,88.53,88.94
2023-12-07 6:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.37,101.37,78.55,79.64,82.19,71.78,92.02,84.37,69.84,87.19,81.37,99.27,69.92,88.55,89.02
2023-12-07 6:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.41,101.41,78.56,79.69,82.25,71.83,92.09,84.41,69.94,87.25,81.41,99.28,69.97,88.56,89.09
2023-12-07 6:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.44,101.44,78.58,79.73,82.3,71.87,92.17,84.44,70.03,87.3,81.44,99.29,70.02,88.58,89.17
2023-12-07 7:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.47,101.47,78.59,79.77,82.36,71.92,92.24,84.47,70.13,87.36,81.47,99.29,70.06,88.59,89.24
2023-12-07 7:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.51,101.51,78.6,79.81,82.42,71.96,92.32,84.51,70.23,87.42,81.51,99.3,70.11,88.6,89.32
2023-12-07 7:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.54,101.54,78.62,79.85,82.47,72.01,92.4,84.54,70.32,87.47,81.54,99.31,70.16,88.62,89.4
2023-12-07 7:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.58,101.58,78.63,79.9,82.53,72.05,92.47,84.58,70.42,87.53,81.58,99.32,70.21,88.63,89.47
2023-12-07 7:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.61,101.61,78.65,79.94,82.58,72.1,92.55,84.61,70.52,87.58,81.61,99.32,70.26,88.65,89.55
2023-12-07 7:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.65,101.65,78.66,79.98,82.64,72.14,92.63,84.65,70.62,87.64,81.65,99.33,70.31,88.66,89.63
2023-12-07 8:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.68,101.68,78.67,80.02,82.69,72.19,92.7,84.68,70.71,87.69,81.68,99.34,70.36,88.67,89.7
2023-12-07 8:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.72,101.72,78.69,80.06,82.75,72.23,92.78,84.72,70.81,87.75,81.72,99.34,70.41,88.69,89.78
2023-12-07 8:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.75,101.75,78.7,80.1,82.8,72.28,92.86,84.75,70.91,87.8,81.75,99.35,70.45,88.7,89.86
2023-12-07 8:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.79,101.79,78.72,80.15,82.86,72.32,92.93,84.79,71.01,87.86,81.79,99.36,70.5,88.72,89.93
2023-12-07 8:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.82,101.82,78.73,80.19,82.92,72.37,93.01,84.82,71.1,87.92,81.82,99.36,70.55,88.73,90.01
2023-12-07 8:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.86,101.86,78.74,80.23,82.97,72.41,93.09,84.86,71.2,87.97,81.86,99.37,70.6,88.74,90.09
2023-12-07 9:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.89,101.89,78.76,80.27,83.03,72.46,93.16,84.89,71.3,88.03,81.89,99.38,70.65,88.76,90.16
2023-12-07 9:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.93,101.93,78.77,80.31,83.08,72.5,93.24,84.93,71.39,88.08,81.93,99.39,70.7,88.77,90.24
2023-12-07 9:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,87.96,101.96,78.78,80.35,83.14,72.55,93.32,84.96,71.49,88.14,81.96,99.39,70.75,88.78,90.32
2023-12-07 9:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88,102,78.8,80.4,83.19,72.6,93.39,85,71.59,88.19,82,99.4,70.79,88.8,90.39
2023-12-07 9:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.03,102.03,78.81,80.44,83.25,72.64,93.47,85.03,71.69,88.25,82.03,99.41,70.84,88.81,90.47
2023-12-07 9:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.07,102.07,78.83,80.48,83.31,72.69,93.54,85.07,71.78,88.31,82.07,99.41,70.89,88.83,90.54
2023-12-07 10:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.1,102.1,78.84,80.52,83.36,72.73,93.62,85.1,71.88,88.36,82.1,99.42,70.94,88.84,90.62
2023-12-07 10:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.14,102.14,78.85,80.56,83.42,72.78,93.7,85.14,71.98,88.42,82.14,99.43,70.99,88.85,90.7
2023-12-07 10:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.17,102.17,78.87,80.6,83.47,72.82,93.77,85.17,72.08,88.47,82.17,99.43,71.04,88.87,90.77
2023-12-07 10:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.2,102.2,78.88,80.65,83.53,72.87,93.85,85.2,72.17,88.53,82.2,99.44,71.09,88.88,90.85
2023-12-07 10:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.24,102.24,78.9,80.69,83.58,72.91,93.93,85.24,72.27,88.58,82.24,99.45,71.14,88.9,90.93
2023-12-07 10:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.27,102.27,78.91,80.73,83.64,72.96,94,85.27,72.37,88.64,82.27,99.45,71.18,88.91,91
2023-12-07 11:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.31,102.31,78.92,80.77,83.69,73,94.08,85.31,72.46,88.69,82.31,99.46,71.23,88.92,91.08
2023-12-07 11:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.34,102.34,78.94,80.81,83.75,73.05,94.16,85.34,72.56,88.75,82.34,99.47,71.28,88.94,91.16
2023-12-07 11:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.38,102.38,78.95,80.85,83.81,73.09,94.23,85.38,72.66,88.81,82.38,99.48,71.33,88.95,91.23
2023-12-07 11:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.41,102.41,78.97,80.9,83.86,73.14,94.31,85.41,72.76,88.86,82.41,99.48,71.38,88.97,91.31
2023-12-07 11:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.45,102.45,78.98,80.94,83.92,73.18,94.39,85.45,72.85,88.92,82.45,99.49,71.43,88.98,91.39
2023-12-07 11:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.48,102.48,78.99,80.98,83.97,73.23,94.46,85.48,72.95,88.97,82.48,99.5,71.48,88.99,91.46
2023-12-07 12:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.52,102.52,79.01,81.02,84.03,73.27,94.54,85.52,73.05,89.03,82.52,99.5,71.52,89.01,91.54
2023-12-07 12:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.55,102.55,79.02,81.06,84.08,73.32,94.61,85.55,73.15,89.08,82.55,99.51,71.57,89.02,91.61
2023-12-07 12:20,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.59,102.59,79.03,81.1,84.14,73.36,94.69,85.59,73.24,89.14,82.59,99.52,71.62,89.03,91.69
2023-12-07 12:30,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.62,102.62,79.05,81.15,84.19,73.41,94.77,85.62,73.34,89.19,82.62,99.52,71.67,89.05,91.77
2023-12-07 12:40,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.66,102.66,79.06,81.19,84.25,73.45,94.84,85.66,73.44,89.25,82.66,99.53,71.72,89.06,91.84
2023-12-07 12:50,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.69,102.69,79.08,81.23,84.31,73.5,94.92,85.69,73.54,89.31,82.69,99.54,71.77,89.08,91.92
2023-12-07 13:00,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.73,102.73,79.09,81.27,84.36,73.54,95,85.73,73.63,89.36,82.73,99.55,71.82,89.09,92
2023-12-07 13:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,88.76,102.76,79.1,81.31,84.42,73.59,95.07,85.76,73.73,89.42,82.76,99.55,71.86,89.1,92.07
